"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-08","5.37",,"0.01","0.0","0.0",,"80","70","  280","  260","16.1","28.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-09","6.93",,"0.00","0.0","0.0",,"86","69","  280","  250","15.0","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-10","2.01",,"0.48","0.0","0.0",,"81","70","  220","  230","8.1","17.0","    1",,"    1",,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-11","3.80",,"0.00","0.0","0.0",,"85","67","  290","  270","13.0","21.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-12","2.91",,"0.00","0.0","0.0",,"85","69","   60","  190","8.1","19.9",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-13","4.70",,"0.69","0.0","0.0",,"88","69","  270","  210","10.1","30.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-14","1.12",,"0.02","0.0","0.0",,"87","72","   70","   80","6.9","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-15","4.70",,"0.77","0.0","0.0",,"80","70","   60","   60","14.1","19.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-16","2.91",,"1.33","0.0","0.0",,"82","69","   80","  120","8.9","14.1","    1","    1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-17","3.80",,"0.00","0.0","0.0",,"79","72","  120","  120","12.1","19.9","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-18","4.92",,"0.77","0.0","0.0",,"80","65","  290","  300","18.1","29.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-19","4.92",,"0.00","0.0","0.0",,"78","63","  280","  260","12.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-20","3.58",,"0.00","0.0","0.0",,"85","66","  260","  220","10.1","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-21","4.47",,"0.00","0.0","0.0",,"88","73","  300","  280","10.1","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-22","4.92",,"0.00","0.0","0.0",,"79","67","   10","   50","14.1","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-23","3.13",,"0.00","0.0","0.0",,"80","64","   70","   40","12.1","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-24","1.12",,"0.14","0.0","0.0",,"73","67","  190","  130","8.1","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-25","1.34",,"0.44","0.0","0.0",,"78","69","  200","  100","8.9","28.0","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-26","2.68",,"0.52","0.0","0.0",,"84","73","   60","  290","8.9","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-27","4.70",,"0.00","0.0","0.0",,"84","70","   60","   40","10.1","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-28","3.80",,"0.00","0.0","0.0",,"76","69","  110","  160","8.9","19.0",,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-29","4.25",,"0.00","0.0","0.0",,"80","68","   60","   60","10.1","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-30","4.92",,"0.27","0.0","0.0",,"83","68","  310","  290","14.1","23.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-08-31","7.38",,"0.00","0.0","0.0",,"77","64","   40","   20","16.1","23.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-01","4.47",,"0.00","0.0","0.0",,"76","61","   60","   20","13.0","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-02","2.24",,"0.00","0.0","0.0",,"79","62","  220","  230","8.9","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-03","4.03",,"0.00","0.0","0.0",,"88","68","  240","  280","10.1","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-04","1.79",,"0.00","0.0","0.0",,"89","73","   60","   60","14.1","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-05","2.91",,"0.00","0.0","0.0",,"92","75","   60","   50","8.9","13.0",,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-06","2.46",,"0.00","0.0","0.0",,"93","77","   50","  260","8.1","11.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-07","2.01",,"0.00","0.0","0.0",,"93","76","  300","  300","10.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-08","1.79",,"0.10","0.0","0.0",,"90","71","  290","  280","12.1","17.0","    1",,"    1",,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-09","1.12",,"0.02","0.0","0.0",,"84","70","   70","   60","15.0","25.1","    1",,"    1",,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-10","2.46",,"1.80","0.0","0.0",,"77","69","   70","   30","12.1","19.9","    1","    1","    1",,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-11","2.91",,"1.66","0.0","0.0",,"82","69","  210","  220","10.1","15.0","    1","    1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-12","0.89",,"0.00","0.0","0.0",,"82","68","  230","  210","6.9","11.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-13","2.68",,"0.22","0.0","0.0",,"79","70","  220","  210","10.1","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-14","5.37",,"0.00","0.0","0.0",,"77","63","  290","  350","12.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-15","6.26",,"0.00","0.0","0.0",,"69","58","   50","   10","14.1","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-16","6.26",,"0.00","0.0","0.0",,"75","60","  300","  310","15.0","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-17","2.24",,"0.21","0.0","0.0",,"77","59","  120","  190","8.1","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-18","3.36",,"1.34","0.0","0.0",,"68","60","  290","  290","12.1","17.0","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-19","4.47",,"0.00","0.0","0.0",,"72","58","  290","  270","13.0","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-20","2.68",,"0.00","0.0","0.0",,"74","58","  300","  250","10.1","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-21","3.36",,"0.00","0.0","0.0",,"71","57","   50","   40","8.9","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-22","6.93",,"0.00","0.0","0.0",,"71","59","   70","   50","17.0","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-23","11.63",,"0.96","0.0","0.0",,"63","57","   60","   60","19.9","33.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-24","11.86",,"1.25","0.0","0.0",,"66","62","   60","   60","19.9","31.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-25","9.62",,"0.59","0.0","0.0",,"66","57","   60","   40","23.0","36.9","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-26","6.71",,"0.20","0.0","0.0",,"60","54","   60","   60","14.1","21.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-27","6.93",,"0.00","0.0","0.0",,"64","50","   60","   50","18.1","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-28","6.49",,"0.38","0.0","0.0",,"65","56","   60","   40","14.1","21.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-29","8.05",,"5.48","0.0","0.0",,"63","59","   80","   60","17.0","29.1","    1","    1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-09-30","5.14",,"0.04","0.0","0.0",,"66","57","   30","   20","13.0","18.1","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-01","4.25",,"0.00","0.0","0.0",,"76","59","   40","   20","14.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-02","2.24",,"0.00","0.0","0.0",,"77","63","   20","   10","12.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-03","0.89",,"0.00","0.0","0.0",,"80","61","  280","  280","6.9","8.9",,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-04","1.57",,"0.00","0.0","0.0",,"83","66","  140","  120","6.9","13.0","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-05","2.24",,"0.00","0.0","0.0",,"77","62","  130","  130","8.9","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-06","2.24",,"0.14","0.0","0.0",,"71","67","   90","  100","10.1","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-07","5.82",,"0.35","0.0","0.0",,"69","53","  280","  280","14.1","21.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-08","6.71",,"0.00","0.0","0.0",,"59","50","  220","  210","15.0","25.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-09","4.03",,"0.00","0.0","0.0",,"60","49","  260","  240","12.1","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-10","3.36",,"0.02","0.0","0.0",,"63","52","  220","  210","12.1","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-11","2.01",,"0.00","0.0","0.0",,"69","55","  240","  250","12.1","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-12","1.79",,"0.00","0.0","0.0",,"69","53","  300","  240","8.1","11.0",,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-13","3.80",,"0.00","0.0","0.0",,"63","51","   60","   60","10.1","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-14","4.47",,"0.81","0.0","0.0",,"56","49","   50","   50","13.0","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-15","5.82",,"0.01","0.0","0.0",,"60","50","  300","  300","14.1","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-16","4.03",,"0.00","0.0","0.0",,"63","48","   60","   10","12.1","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-17","2.91",,"0.00","0.0","0.0",,"61","51","   50","   70","10.1","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-18","2.01",,"0.00","0.0","0.0",,"63","52","  210","  180","6.9","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-19","2.01",,"0.00","0.0","0.0",,"64","52","  250","  130","8.9","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-20","2.68",,"0.84","0.0","0.0",,"63","59","  110","  130","8.9","17.0","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-21","5.59",,"0.67","0.0","0.0",,"63","56","  280","  270","18.1","28.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-22","8.28",,"0.00","0.0","0.0",,"57","48","  310","  300","18.1","31.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-23","5.37",,"0.00","0.0","0.0",,"60","47","  300","  300","15.0","25.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-24","2.91",,"0.00","0.0","0.0",,"65","47","  240","  250","8.9","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-25","5.14",,"0.00","0.0","0.0",,"72","53","  240","  230","13.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-26","2.46",,"0.00","0.0","0.0",,"77","58","  240","  250","10.1","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-27","3.80",,"0.00","0.0","0.0",,"74","63","  240","  230","8.9","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-28","4.92",,"0.00","0.0","0.0",,"80","63","  230","  230","10.1","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-29","6.93",,"0.47","0.0","0.0",,"63","51","   60","   50","14.1","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-30","4.47",,"0.59","0.0","0.0",,"60","50","  310","  310","15.0","23.0","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-10-31","3.80",,"0.00","0.0","0.0",,"51","45","   60","   60","14.1","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-01","6.71",,"0.01","0.0","0.0",,"49","39","  300","  310","15.0","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-02","4.47",,"0.00","0.0","0.0",,"48","35","  220","  220","8.9","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-03","4.92",,"0.00","0.0","0.0",,"55","42","  220","  240","12.1","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-04","2.91",,"0.00","0.0","0.0",,"61","47","  250","  250","12.1","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-05","2.24",,"0.00","0.0","0.0",,"65","49","  350","  330","8.9","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-06","3.80",,"0.00","0.0","0.0",,"56","44","   50","   60","12.1","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-07","5.14",,"0.06","0.0","0.0",,"64","53","  240","  250","13.0","19.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-08","5.37",,"0.00","0.0","0.0",,"54","43","  300","  290","16.1","25.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-09","3.13",,"0.00","0.0","0.0",,"57","42","   80","   80","8.9","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-10","4.47",,"0.00","0.0","0.0",,"53","45","  230","  230","13.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-11","4.03",,"0.00","0.0","0.0",,"55","42","  350","   20","12.1","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-12","5.14",,"0.00","0.0","0.0",,"44","36","   50","   50","14.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-13","3.58",,"0.00","0.0","0.0",,"49","35","  230","  230","12.1","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-14","4.92",,"0.00","0.0","0.0",,"53","42","  300","   10","14.1","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-15","2.91",,"0.00","0.0","0.0",,"53","39","  220","  220","13.0","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-16","3.36",,"0.00","0.0","0.0",,"65","46","  250","  250","10.1","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-17","4.47",,"0.00","0.0","0.0",,"67","52","  240","  240","13.0","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-18","6.04",,"0.00","0.0","0.0",,"63","41","  300","  300","15.0","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-19","4.70",,"0.00","0.0","0.0",,"55","40","  230","  290","14.1","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-20","4.92",,"0.00","0.0","0.0",,"46","37","   50","   50","13.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-21","7.38",,"0.59","0.0","0.0",,"48","33","   80","   90","16.1","28.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-22","4.70",,"1.93","0.0","0.0",,"54","48","  110","  130","14.1","25.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-23","6.93",,"0.00","0.0","0.0",,"52","44","  310","  290","17.0","25.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-24","6.26",,"0.00","0.0","0.0",,"51","33","  300","   10","16.1","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-25","2.24",,"0.00","0.0","0.0",,"40","30","  300","  300","10.1","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-26","4.47",,"0.28","0.0","0.0",,"56","35","  120","  130","17.0","29.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-27","6.71",,"0.08","0.0","0.0",,"56","36","  270","  290","16.1","25.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-28","9.62",,"0.00","0.0","0.0",,"41","32","  280","  250","16.1","28.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-29","4.70",,"0.00","0.0","0.0",,"38","27","  240","  300","14.1","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-11-30","5.82",,"0.00","0.0","0.0",,"51","34","  220","  220","12.1","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-01","3.58",,"0.41","0.0","0.0",,"51","43","  230","  240","10.1","19.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-02","2.24",,"0.00","0.0","0.0",,"60","47","  230","  230","10.1","15.0","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-03","7.16",,"0.55","0.0","0.0",,"53","48","   60","   60","16.1","23.9","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-04","6.04",,"0.00","0.0","0.0",,"54","42","  230","  210","15.0","23.9","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-05","4.03",,"0.00","0.0","0.0",,"43","38","   60","  360","12.1","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-06","6.04",,"0.00","0.0","0.0",,"43","33","  300","  300","14.1","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-07","6.04",,"0.00","0.0","0.0",,"39","32","  240","  240","13.0","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-08","2.91",,"0.00","0.0","0.0",,"51","38","  230","  220","10.1","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-09","2.01",,"0.00","0.0","0.0",,"59","44","  210","  220","8.1","12.1","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-10","4.03",,"1.12","0.0","0.0",,"61","50","   20","  310","16.1","23.0","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-11","8.05",,"0.55","0.0","0.0",,"50","38","  300","  320","18.1","35.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-12","5.59",,"0.00","0.0","0.0",,"44","36","  250","  230","16.1","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-13","6.71",,"0.00","0.0","0.0",,"47","36","  310","  300","14.1","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-14","6.26",,"0.00","0.0","0.0",,"41","33","  300","  290","15.0","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-15","5.37",,"0.00","0.0","0.0",,"58","37","  230","  240","15.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-16","5.82",,"0.00","0.0","0.0",,"54","46","   50","   30","13.0","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-17","6.71",,"0.26","0.0","0.0",,"59","47","  120","  120","16.1","30.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-18","8.95",,"2.21","0.0","0.0",,"62","42","  160","  170","21.9","36.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-19","7.61",,"0.00","0.0","0.0",,"44","32","  300","  290","16.1","23.9",,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-20","6.04",,"0.00","0.0","0.0",,"46","30","  300","  300","14.1","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-21","6.49",,"0.00","0.0","0.0",,"42","30","  360","   30","14.1","23.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-22","3.58",,"0.00","0.0","0.0",,"37","25","   50","   30","8.9","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-23","3.58",,"0.00","0.0","0.0",,"44","34","   60","   90","8.9","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-24","1.57",,"0.02","0.0","0.0",,"49","40","  100","  100","8.1","11.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-25","3.13",,"0.00","0.0","0.0",,"49","43","   60","   80","8.1","12.1","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-26","1.57",,"0.00","0.0","0.0",,"51","44","   90","  120","6.9","8.9","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-27","5.14",,"0.32","0.0","0.0",,"50","45","   60","   60","18.1","28.0","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-28","6.93",,"1.22","0.0","0.0",,"55","49","   80","   90","21.9","32.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-29","3.36",,"0.05","0.0","0.0",,"55","46","  240","  220","14.1","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-30","6.49",,"0.00","0.0","0.0",,"46","39","  280","  280","14.1","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2023-12-31","5.37",,"0.00","0.0","0.0",,"43","39","  300","  300","13.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-01","3.36",,"0.03","0.0","0.0",,"47","35","  270","  220","8.9","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-02","4.03",,"0.00","0.0","0.0",,"42","29","  300","  320","10.1","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-03","4.92",,"0.00","0.0","0.0",,"43","34","  300","  320","10.1","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-04","7.61",,"0.00","0.0","0.0",,"45","28","  310","  300","19.9","30.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-05","7.16",,"0.00","0.0","0.0",,"37","26","  300","  290","16.1","23.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-06","6.93",,"0.41","0.2","0.0",,"38","31","   70","   60","23.0","35.1","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-07","7.61",,"0.24","0.0","0.0",,"38","34","   50","   70","15.0","23.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-08","5.14",,"0.00","0.0","0.0",,"45","36","  300","   20","18.1","30.0",,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-09","6.49",,"1.73","0.0","0.0",,"57","36","  150","  130","23.0","42.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2024-01-10","8.50",,"0.22","0.0","0.0",,"57","44","  240","  230","21.9","36.0","    1",,,,,,
